YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,1,22,4,B6,494,DEN,BOS,1240,1439,119,224,216,195,1754,2015,111,0,0,null,111,0,0,0,0
2015,1,22,4,OO,6296,SNA,SFO,1247,1414,87,90,77,60,372,1531,74,0,0,null,0,0,0,74,0
2015,1,22,4,UA,545,IAH,ORD,1257,1304,7,160,168,115,925,1552,15,0,0,null,8,0,7,0,0
2015,1,22,4,EV,4105,IAH,PNS,1310,1404,54,88,83,64,489,1527,49,0,0,null,0,0,49,0,0
2015,1,22,4,OO,5505,FAT,DEN,1317,1407,50,138,143,125,844,1730,55,0,0,null,5,0,0,50,0
2015,1,22,4,US,1775,BOS,PHL,1330,1330,0,99,137,67,280,1547,38,0,0,null,38,0,0,0,0
2015,1,22,4,EV,5670,IAH,SHV,1333,1332,-1,60,77,34,192,1449,16,0,0,null,16,0,0,0,0
2015,1,22,4,DL,2501,GEG,MSP,1337,1434,57,166,173,141,1175,1927,64,0,0,null,7,0,0,57,0
2015,1,22,4,UA,1157,SJU,IAH,1341,1344,3,295,319,295,2007,1703,27,0,0,null,27,0,0,0,0
2015,1,22,4,WN,912,MAF,DAL,1355,1416,21,65,79,52,319,1535,35,0,0,null,14,0,9,12,0
2015,1,22,4,US,1827,PHL,IAH,1405,1420,15,236,245,230,1325,1725,24,0,0,null,9,0,0,15,0
2015,1,22,4,MQ,3112,DFW,CRP,1415,1414,-1,77,97,73,354,1551,19,0,0,null,19,0,0,0,0
2015,1,22,4,UA,717,AUS,ORD,1429,1515,46,161,148,119,978,1743,33,0,0,null,0,0,4,29,0
2015,1,22,4,WN,3493,PHL,PBI,1430,1506,36,175,155,140,951,1741,16,0,0,null,0,0,16,0,0
2015,1,22,4,MQ,3626,CVG,DFW,1435,1454,19,165,181,160,812,1655,35,0,0,null,16,0,19,0,0
2015,1,22,4,OO,5160,MRY,SFO,1442,1605,83,46,33,20,77,1638,70,0,0,null,0,0,0,70,0
2015,1,22,4,AA,193,BOS,JFK,1445,1445,0,83,116,44,187,1641,33,0,0,null,33,0,0,0,0
2015,1,22,4,MQ,3064,SGF,DFW,1455,1455,0,89,110,76,364,1645,21,0,0,null,21,0,0,0,0
2015,1,22,4,EV,4569,VPS,IAH,1458,1539,41,123,125,105,528,1744,43,0,0,null,2,0,0,41,0
2015,1,22,4,AA,1375,RSW,ORD,1503,1507,4,187,202,176,1120,1729,19,0,0,null,19,0,0,0,0
2015,1,22,4,VX,958,SFO,SAN,1505,1501,-4,85,107,65,447,1648,18,0,0,null,18,0,0,0,0
2015,1,22,4,MQ,3378,DCA,JFK,1511,1713,122,79,107,41,213,1900,150,0,0,null,28,0,48,74,0
2015,1,22,4,B6,1241,BDL,PBI,1515,1558,43,187,180,166,1133,1858,36,0,0,null,0,0,18,18,0
2015,1,22,4,WN,119,MDW,RSW,1520,1550,30,165,158,145,1105,1928,23,0,0,null,0,0,23,0,0
2015,1,22,4,NK,245,ORD,LAS,1540,1610,30,238,223,185,1514,1753,15,0,0,null,5,0,10,0,0
2015,1,22,4,AA,150,BWI,DFW,1601,519,798,219,241,190,1217,820,820,0,0,null,22,0,798,0,0
2015,1,22,4,EV,4469,LRD,IAH,1616,1648,32,73,102,53,301,1830,61,0,0,null,29,0,16,16,0
2015,1,22,4,MQ,3637,GRR,DFW,1625,1618,-7,178,200,169,931,1838,15,0,0,null,15,0,0,0,0
2015,1,22,4,WN,41,DAL,HOU,1630,1652,22,65,66,49,239,1758,23,0,0,null,1,0,10,12,0
2015,1,22,4,EV,4611,TUL,IAH,1630,1641,11,96,120,93,429,1841,35,0,0,null,24,0,11,0,0
2015,1,22,4,NK,678,RSW,DTW,1630,1702,32,170,168,144,1084,1950,30,0,0,null,0,0,0,30,0
2015,1,22,4,EV,4601,LBB,IAH,1641,1646,5,89,107,78,458,1833,23,0,0,null,18,0,5,0,0
2015,1,22,4,OO,2609,LAX,SMF,1650,1649,-1,84,108,59,373,1837,23,0,0,null,23,0,0,0,0
2015,1,22,4,UA,398,MSY,IAH,1657,1710,13,75,100,77,305,1850,38,0,0,null,25,0,0,12,1
2015,1,22,4,WN,1983,MDW,CMH,1705,1726,21,70,68,49,283,1934,19,0,0,null,0,0,19,0,0
2015,1,22,4,HA,9,LAX,HNL,1705,1751,46,350,322,307,2556,2113,18,0,0,null,0,0,18,0,0
2015,1,22,4,WN,1614,DAL,DEN,1710,1807,57,125,114,95,651,1901,46,0,0,null,0,0,38,8,0
2015,1,22,4,WN,37,HOU,CRP,1710,1737,27,50,59,40,187,1836,36,0,0,null,9,0,0,27,0
2015,1,22,4,EV,4573,IAH,BTR,1737,1748,11,62,69,45,253,1857,18,0,0,null,7,0,0,11,0
2015,1,22,4,UA,1758,IAH,DEN,1744,1827,43,153,145,109,862,1952,35,0,0,null,0,0,4,31,0
2015,1,22,4,US,834,PHL,SAT,1750,1754,4,259,273,245,1496,2127,18,0,0,null,14,0,4,0,0
2015,1,22,4,AA,1547,DFW,SNA,1750,1824,34,192,185,162,1205,1929,27,0,0,null,0,0,6,21,0
2015,1,22,4,EV,4442,IAH,HOB,1800,1759,-1,104,126,82,501,1905,21,0,0,null,21,0,0,0,0
2015,1,22,4,MQ,3349,LGA,LIT,1800,1754,-6,164,212,180,1085,2026,42,0,0,null,42,0,0,0,0
2015,1,22,4,EV,4684,SDF,IAH,1827,1821,-6,159,196,159,788,2037,31,0,0,null,31,0,0,0,0
2015,1,22,4,B6,669,JFK,SJC,1833,1928,55,395,358,333,2569,2226,18,0,0,null,0,0,18,0,0
2015,1,22,4,AA,1570,LAS,ORD,1843,1851,8,202,214,193,1514,25,20,0,0,null,12,8,0,0,0
2015,1,22,4,WN,4814,ATL,SAT,1845,1901,16,160,171,151,874,2052,27,0,0,null,11,0,13,3,0
2015,1,22,4,WN,4631,ATL,LGA,1900,1923,23,125,130,93,762,2133,28,0,0,null,5,0,23,0,0
2015,1,22,4,WN,1433,ABQ,DAL,1905,1934,29,95,99,84,580,2213,33,0,0,null,4,0,0,29,0
2015,1,22,4,WN,445,CLE,BWI,1910,1933,23,75,75,53,314,2048,23,0,0,null,0,0,12,11,0
2015,1,22,4,EV,2518,DFW,BTR,1915,1924,9,76,93,66,383,2057,26,0,0,null,17,0,9,0,0
2015,1,22,4,EV,5769,LGA,IAD,1922,1919,-3,86,112,48,229,2111,23,0,0,null,23,0,0,0,0
2015,1,22,4,US,2011,PBI,PHL,1930,2025,55,147,137,125,951,2242,45,0,0,null,0,0,45,0,0
2015,1,22,4,EV,5093,ATL,DHN,1930,2037,67,60,47,32,170,2024,54,0,0,null,0,0,50,4,0
2015,1,22,4,WN,2677,PHX,DEN,1940,1948,8,100,114,94,602,2142,22,0,0,null,14,0,8,0,0
2015,1,22,4,B6,862,SJU,BOS,1940,2010,30,245,261,242,1674,2331,46,0,0,null,16,0,7,23,0
2015,1,22,4,MQ,3186,CVG,DFW,1949,2143,114,161,148,134,812,2311,101,0,0,null,0,0,8,93,0
2015,1,22,4,OO,5465,DEN,JMS,1955,2205,130,113,103,82,573,48,120,0,0,null,0,0,120,0,0
2015,1,22,4,MQ,3102,DAY,ORD,2000,2053,53,79,79,42,240,2112,53,0,0,null,0,0,13,40,0
2015,1,22,4,DL,1930,DTW,FLL,2005,2030,25,185,198,147,1127,2348,38,0,0,null,13,0,25,0,0
2015,1,22,4,WN,935,PHX,ONT,2045,2109,24,70,68,50,325,2117,22,0,0,null,0,0,11,11,0
2015,1,22,4,B6,90,SAN,JFK,2059,2051,-8,301,342,311,2446,533,33,0,0,null,33,0,0,0,0
2015,1,22,4,UA,344,ORD,CLE,2105,2125,20,79,74,49,315,2339,15,0,0,null,0,0,15,0,0
2015,1,22,4,NK,268,FLL,ACY,2110,2254,104,144,152,127,977,126,112,0,0,null,8,0,13,91,0
2015,1,22,4,WN,250,DAL,AUS,2145,2213,28,55,62,48,189,2315,35,0,0,null,7,0,0,28,0
2015,1,22,4,DL,1088,ANC,MSP,2145,2248,63,315,308,281,2519,656,56,0,0,null,0,0,5,51,0
2015,1,22,4,OO,5465,JMS,DVL,2318,103,105,38,46,22,83,149,113,0,0,null,8,0,105,0,0
2015,1,22,4,B6,802,SLC,MCO,2359,2358,-1,254,283,241,1931,641,28,0,0,null,28,0,0,0,0
2015,1,23,5,UA,1561,PHX,IAH,600,606,6,141,150,121,1009,936,15,0,0,null,9,0,6,0,0
2015,1,23,5,MQ,3173,GRI,DFW,620,621,1,119,146,86,561,847,28,0,0,null,28,0,0,0,0
2015,1,23,5,DL,1324,BNA,ATL,645,648,3,74,111,46,214,939,40,0,0,null,40,0,0,0,0
2015,1,23,5,EV,5439,SHV,ATL,700,718,18,100,100,84,551,958,18,0,0,null,0,0,18,0,0
2015,1,23,5,DL,1482,RDU,ATL,710,707,-3,107,125,75,356,912,15,0,0,null,15,0,0,0,0
2015,1,23,5,US,2104,DCA,BOS,730,735,5,84,102,63,399,917,23,0,0,null,18,0,5,0,0
2015,1,23,5,US,1987,CLT,ORD,740,846,66,131,117,88,599,943,52,0,0,null,0,0,52,0,0
2015,1,23,5,UA,1448,MSY,IAH,755,811,16,78,87,55,305,938,25,0,0,null,9,0,16,0,0
2015,1,23,5,AA,1023,OKC,DFW,800,928,88,70,76,39,175,1044,94,0,0,null,6,0,88,0,0
2015,1,23,5,DL,1616,DEN,ATL,800,846,46,185,174,146,1199,1340,35,0,0,null,0,0,35,0,0
2015,1,23,5,AA,300,TUS,ORD,816,806,-10,199,234,211,1437,1300,25,0,0,null,25,0,0,0,0
2015,1,23,5,AS,792,SEA,DTW,845,848,3,255,289,234,1927,1637,37,0,0,null,37,0,0,0,0
2015,1,23,5,MQ,3452,MAF,DFW,849,943,54,72,75,55,309,1058,57,0,0,null,3,0,0,54,0
2015,1,23,5,B6,232,LGB,SLC,857,908,11,102,108,89,588,1156,17,0,0,null,6,0,0,11,0
2015,1,23,5,WN,358,DCA,ATL,905,1005,60,130,134,101,547,1219,64,0,0,null,4,0,60,0,0
2015,1,23,5,EV,4461,MAF,IAH,926,1002,36,88,79,65,429,1121,27,0,0,null,0,0,0,27,0
2015,1,23,5,HA,15,SAN,HNL,1000,1114,74,365,369,340,2614,1523,78,0,0,null,0,0,78,0,0
2015,1,23,5,DL,2452,ATL,RIC,1002,1051,49,95,78,59,481,1209,32,0,0,null,0,0,32,0,0
2015,1,23,5,DL,2048,DTW,LGA,1005,1130,85,110,79,65,502,1249,54,0,0,null,0,0,54,0,0
2015,1,23,5,DL,2380,JAX,ATL,1007,1104,57,77,71,55,270,1215,51,0,0,null,0,0,51,0,0
2015,1,23,5,WN,869,PHX,FLL,1010,1027,17,260,260,229,1972,1647,17,0,0,null,0,0,17,0,0
2015,1,23,5,EV,5541,AGS,ATL,1023,1024,1,56,76,49,143,1140,21,0,0,null,20,0,1,0,0
2015,1,23,5,EV,4609,CRP,IAH,1055,1125,30,62,60,43,201,1225,28,0,0,null,0,0,0,28,0
2015,1,23,5,OO,5200,SFO,PSP,1055,1058,3,93,105,62,421,1243,15,0,0,null,12,0,3,0,0
2015,1,23,5,DL,1380,HSV,ATL,1100,1057,-3,62,83,33,151,1320,18,0,0,null,18,0,0,0,0
2015,1,23,5,DL,1203,ATL,TLH,1105,1105,0,67,98,68,223,1243,31,0,0,null,31,0,0,0,0
2015,1,23,5,F9,1069,ATL,ORD,1105,1122,17,120,118,91,606,1220,15,0,0,null,10,0,0,5,0
2015,1,23,5,WN,489,JAX,MDW,1115,1126,11,140,146,130,849,1252,17,0,0,null,6,0,8,3,0
2015,1,23,5,AA,1183,BNA,DFW,1115,1110,-5,129,151,103,631,1341,17,0,0,null,17,0,0,0,0
2015,1,23,5,OO,5189,FAT,SFO,1203,1245,42,62,56,35,158,1341,36,0,0,null,0,0,0,36,0
2015,1,23,5,EV,5395,LGA,CLT,1205,1216,11,138,171,105,544,1507,44,0,0,null,33,0,11,0,0
2015,1,23,5,EV,5183,MGM,ATL,1216,1238,22,55,52,33,147,1430,19,0,0,null,0,0,19,0,0
2015,1,23,5,UA,1560,SMF,IAH,1220,1232,12,220,228,200,1609,1820,20,0,0,null,8,0,10,2,0
2015,1,23,5,AA,371,DFW,FLL,1225,1228,3,158,180,157,1119,1628,25,0,0,null,25,0,0,0,0
2015,1,23,5,EV,2516,DFW,CRP,1235,1253,18,75,82,66,354,1415,25,0,0,null,7,0,12,6,0
2015,1,23,5,WN,1116,DAL,MSY,1240,1453,133,80,104,70,436,1637,157,0,0,null,24,0,27,106,0
2015,1,23,5,WN,479,SMF,SAN,1240,1309,29,85,87,62,480,1436,31,0,0,null,2,0,26,3,0
2015,1,23,5,DL,1895,PHL,ATL,1245,1246,1,141,157,121,666,1523,17,0,0,null,17,0,0,0,0
2015,1,23,5,OO,4987,ORD,MCI,1315,1355,40,94,76,57,403,1511,22,0,0,null,0,0,22,0,0
2015,1,23,5,MQ,3031,ATL,LGA,1321,1417,56,129,124,101,762,1621,51,0,0,null,0,0,6,45,0
2015,1,23,5,MQ,3679,MAF,DFW,1324,1413,49,71,63,48,309,1516,41,0,0,null,0,0,3,38,0
2015,1,23,5,WN,415,SMF,MDW,1330,1344,14,235,243,228,1790,1947,22,0,0,null,8,0,9,5,0
2015,1,23,5,WN,306,MDW,CLT,1330,1343,13,110,117,89,584,1640,20,0,0,null,7,0,0,13,0
2015,1,23,5,OO,5654,SFO,MRY,1331,1418,47,46,37,23,77,1455,38,0,0,null,0,0,0,38,0
2015,1,23,5,WN,2217,SAN,BWI,1340,1428,48,285,293,275,2295,2221,56,0,0,null,8,0,0,4,44
2015,1,23,5,VX,1178,SFO,EWR,1400,1358,-2,305,328,310,2565,2226,21,0,0,null,0,0,0,0,21
2015,1,23,5,MQ,3656,DFW,CHS,1400,1426,26,143,141,117,987,1747,24,0,0,null,0,0,24,0,0
2015,1,23,5,EV,5006,DHN,ATL,1403,1434,31,57,99,35,170,1713,73,0,0,null,42,0,31,0,0
2015,1,23,5,WN,4208,SMF,PDX,1420,1441,21,90,91,80,479,1612,22,0,0,null,1,0,2,19,0
2015,1,23,5,US,2053,TPA,PHL,1425,1615,110,150,135,123,920,1830,95,0,0,null,0,0,3,92,0
2015,1,23,5,EV,2513,DFW,MLU,1440,1459,19,63,64,43,293,1603,20,0,0,null,1,0,8,11,0
2015,1,23,5,US,2063,CLT,BWI,1450,1446,-4,85,104,53,361,1630,15,0,0,null,15,0,0,0,0
2015,1,23,5,EV,5474,ATL,CSG,1455,1858,243,42,58,27,83,1956,259,0,0,null,16,0,243,0,0
2015,1,23,5,MQ,3064,SGF,DFW,1455,1558,63,89,75,58,364,1713,49,0,0,null,0,0,0,49,0
2015,1,23,5,WN,36,HOU,DAL,1500,1519,19,60,61,40,239,1620,20,0,0,null,1,0,4,15,0
2015,1,23,5,HA,335,OGG,HNL,1503,1505,2,37,57,39,100,1602,22,0,0,null,20,0,2,0,0
2015,1,23,5,DL,1668,LAX,MSP,1510,1525,15,218,229,199,1535,2114,26,0,0,null,11,0,15,0,0
2015,1,23,5,HA,188,HNL,KOA,1519,1542,23,43,46,31,163,1628,26,0,0,null,0,0,3,23,0
2015,1,23,5,AA,2459,LAX,DFW,1530,1536,6,177,191,157,1235,2047,20,0,0,null,14,0,6,0,0
2015,1,23,5,B6,1117,LGA,TPA,1530,1600,30,196,187,159,1010,1907,21,0,0,null,0,0,20,1,0
2015,1,23,5,MQ,3493,BHM,MIA,1530,1551,21,115,125,100,661,1856,31,0,0,null,10,0,5,16,0
2015,1,23,5,MQ,3453,SJT,DFW,1532,1543,11,63,72,42,229,1655,20,0,0,null,9,0,0,11,0
2015,1,23,5,WN,1036,MSY,AUS,1540,1637,57,90,95,79,444,1812,62,0,0,null,5,0,9,48,0
2015,1,23,5,OO,2621,FAT,LAX,1555,1637,42,70,68,40,209,1745,40,0,0,null,0,0,0,40,0
2015,1,23,5,US,2032,CLT,JAX,1559,1623,24,76,96,62,328,1759,44,0,0,null,20,0,0,24,0
2015,1,23,5,EV,4973,GTR,ATL,1606,1626,20,68,77,45,241,1843,29,0,0,null,9,0,20,0,0
2015,1,23,5,DL,686,ATL,AUS,1612,1633,21,156,160,139,813,1813,25,0,0,null,4,0,21,0,0
2015,1,23,5,WN,4209,SJC,BUR,1615,1656,41,60,51,42,296,1747,32,0,0,null,0,0,0,32,0
2015,1,23,5,US,2031,PHL,ATL,1620,1614,-6,142,166,119,666,1900,18,0,0,null,18,0,0,0,0
2015,1,23,5,B6,2302,JFK,BUF,1630,1710,40,89,79,60,301,1829,30,0,0,null,0,0,30,0,0
2015,1,23,5,DL,2088,ATL,RDU,1630,1813,103,80,75,60,356,1928,98,0,0,null,0,0,98,0,0
2015,1,23,5,MQ,3168,SDF,LGA,1645,1647,2,144,157,91,659,1924,15,0,0,null,15,0,0,0,0
2015,1,23,5,EV,5192,MLI,ATL,1650,1737,47,109,117,98,633,2034,55,0,0,null,8,0,2,45,0
2015,1,23,5,EV,4953,ATL,GNV,1653,1756,63,72,70,48,300,1906,61,0,0,null,0,0,59,2,0
2015,1,23,5,EV,5407,RIC,BOS,1700,1754,54,96,84,70,474,1918,42,0,0,null,0,0,0,42,0
2015,1,23,5,EV,4541,IAD,SAV,1720,1926,126,105,140,86,515,2146,161,0,0,null,161,0,0,0,0
2015,1,23,5,EV,4763,IAD,DTW,1720,1808,48,108,139,69,383,2027,79,0,0,null,79,0,0,0,0
2015,1,23,5,MQ,3468,BMI,ORD,1730,1723,-7,55,83,31,116,1846,21,0,0,null,21,0,0,0,0
2015,1,23,5,OO,5580,ORF,IAH,1732,1810,38,217,219,206,1201,2049,40,0,0,null,2,0,0,38,0
2015,1,23,5,US,1952,MSP,CLT,1735,1740,5,148,176,150,930,2136,33,0,0,null,28,0,5,0,0
2015,1,23,5,NK,863,LBE,MCO,1740,1829,49,143,163,131,824,2112,69,0,0,null,20,0,6,43,0
2015,1,23,5,WN,569,DEN,RDU,1800,1817,17,185,189,176,1436,2326,21,0,0,null,4,0,0,17,0
2015,1,23,5,WN,1048,LAX,LAS,1800,1917,77,60,62,45,236,2019,79,0,0,null,2,0,0,77,0
2015,1,23,5,MQ,3003,ORD,MSN,1805,1846,41,48,43,26,108,1929,36,0,0,null,0,0,36,0,0
2015,1,23,5,HA,388,HNL,KOA,1807,1829,22,43,48,30,163,1917,27,0,0,null,0,0,5,22,0
2015,1,23,5,MQ,3025,DSM,ORD,1809,1804,-5,86,115,54,299,1959,24,0,0,null,24,0,0,0,0
2015,1,23,5,DL,1475,SAV,ATL,1825,1903,38,78,85,56,214,2028,45,0,0,null,16,0,4,25,0
2015,1,23,5,MQ,3558,TXK,DFW,1839,1944,65,61,64,40,181,2048,68,0,0,null,3,0,0,65,0
2015,1,23,5,WN,4386,OAK,PDX,1900,1922,22,100,93,83,543,2055,15,0,0,null,0,0,15,0,0
2015,1,23,5,WN,1615,PBI,BWI,1905,1947,42,140,132,117,883,2159,34,0,0,null,28,0,0,6,0
2015,1,23,5,DL,2258,ATL,MIA,1905,2026,81,116,115,86,594,2221,80,0,0,null,0,0,0,0,80
2015,1,23,5,EV,5095,ATL,GTR,1920,1932,12,68,82,53,241,1954,26,0,0,null,14,0,0,12,0
2015,1,23,5,DL,2313,PIT,ATL,1925,1939,14,116,126,95,526,2145,24,0,0,null,10,0,0,14,0
2015,1,23,5,AS,368,SEA,SMF,1935,2004,29,102,90,74,605,2134,17,0,0,null,0,0,0,17,0
2015,1,23,5,OO,5545,DEN,ELP,1940,1936,-4,100,137,81,563,2153,33,0,0,null,33,0,0,0,0
2015,1,23,5,OO,4573,MSP,SBN,1948,2043,55,92,86,58,411,2309,49,0,0,null,0,0,0,49,0
2015,1,23,5,WN,4165,CHS,BWI,1955,2047,52,90,88,66,472,2215,50,0,0,null,50,0,0,0,0
2015,1,23,5,HA,311,ITO,HNL,2003,2057,54,49,54,38,216,2151,59,0,0,null,0,0,5,54,0
2015,1,23,5,EV,5554,ATL,FSD,2010,2053,43,160,142,124,954,2215,25,0,0,null,0,0,14,11,0
2015,1,23,5,EV,5464,ATL,MLI,2033,2113,40,116,118,84,633,2211,42,0,0,null,2,0,0,40,0
2015,1,23,5,MQ,3037,ORD,PIA,2105,2137,32,45,69,25,130,2246,56,0,0,null,24,0,32,0,0
2015,1,23,5,AS,461,SEA,BLI,2115,2125,10,39,51,30,93,2216,22,0,0,null,12,0,0,10,0
2015,1,23,5,WN,496,BWI,CLE,2140,2228,48,75,75,54,314,2343,48,0,0,null,0,0,0,48,0
2015,1,23,5,NK,230,FLL,ATL,2145,2216,31,107,109,83,581,5,33,0,0,null,2,0,5,26,0
2015,1,23,5,DL,1898,ATL,IND,2159,2235,36,93,75,60,432,2350,18,0,0,null,0,0,18,0,0
2015,1,23,5,WN,2217,BWI,ORF,2210,2305,55,55,74,38,159,19,74,0,0,null,19,0,0,55,0
2015,1,23,5,US,696,LAX,CLT,2240,2247,7,266,279,248,2125,626,20,0,0,null,13,0,7,0,0
2015,1,23,5,DL,2402,LAS,JFK,2245,2256,11,280,303,269,2248,659,34,0,0,null,23,0,11,0,0
2015,1,23,5,VX,170,LAX,EWR,2350,112,82,300,323,298,2454,935,105,0,0,null,0,0,0,0,105
2015,1,24,6,DL,885,PHL,DTW,545,538,-7,109,131,77,453,749,15,0,0,null,15,0,0,0,0
2015,1,24,6,EV,5698,BDL,IAD,555,847,172,88,115,73,326,1042,199,0,0,null,199,0,0,0,0
2015,1,24,6,OO,6497,FAT,DEN,600,634,34,140,153,126,844,1007,47,0,0,null,13,0,34,0,0
2015,1,24,6,US,2102,DCA,BOS,630,642,12,79,86,58,399,808,19,0,0,null,7,0,12,0,0
2015,1,24,6,B6,675,JFK,MSY,650,647,-3,213,246,189,1182,953,30,0,0,null,30,0,0,0,0
2015,1,24,6,AA,1258,LAS,DFW,700,652,-8,160,184,154,1055,1156,16,0,0,null,16,0,0,0,0
2015,1,24,6,B6,723,DCA,MCO,700,655,-5,143,176,139,759,951,28,0,0,null,28,0,0,0,0
2015,1,24,6,UA,758,SFO,JFK,700,652,-8,339,366,328,2586,1558,19,0,0,null,19,0,0,0,0
2015,1,24,6,DL,1501,BOS,ATL,710,712,2,194,213,158,946,1045,21,0,0,null,21,0,0,0,0
2015,1,24,6,UA,200,GUM,HNL,715,802,47,420,440,415,3801,1922,67,0,0,null,20,0,47,0,0
2015,1,24,6,UA,1696,IAH,FLL,727,808,41,150,143,118,965,1131,34,0,0,null,0,0,34,0,0
2015,1,24,6,US,1710,CLT,SEA,730,727,-3,349,370,350,2279,1037,18,0,0,null,18,0,0,0,0
2015,1,24,6,VX,11,JFK,SFO,730,817,47,405,385,328,2586,1142,27,0,0,null,0,0,27,0,0
2015,1,24,6,EV,3259,HPN,ORD,735,1022,167,155,160,115,738,1202,172,0,0,null,5,0,0,0,167
2015,1,24,6,WN,3654,PHX,BWI,755,756,1,250,280,255,1999,1436,31,0,0,null,31,0,0,0,0
2015,1,24,6,DL,2228,DTW,MCO,755,755,0,177,201,132,957,1116,24,0,0,null,24,0,0,0,0
2015,1,24,6,MQ,3283,ORD,DAY,755,838,43,63,51,39,240,1029,31,0,0,null,0,0,31,0,0
2015,1,24,6,AA,2243,LGA,MIA,759,832,33,201,275,191,1096,1307,107,0,0,null,74,0,0,0,33
2015,1,24,6,AA,1121,LGA,DFW,818,828,10,252,311,207,1389,1239,69,0,0,null,59,0,0,0,10
2015,1,24,6,US,613,ATL,PHL,835,832,-3,123,145,87,666,1057,19,0,0,null,19,0,0,0,0
2015,1,24,6,AS,455,LAX,SEA,840,856,16,160,174,139,954,1150,30,0,0,null,14,0,16,0,0
2015,1,24,6,OO,5538,MFR,SFO,840,835,-5,85,139,53,329,1054,49,0,0,null,49,0,0,0,0
2015,1,24,6,DL,1086,ATL,LGA,845,944,59,132,118,92,762,1142,45,0,0,null,0,0,0,0,45
2015,1,24,6,B6,365,SMF,LGB,856,920,24,78,87,62,387,1047,33,0,0,null,9,0,2,22,0
2015,1,24,6,DL,1583,BOS,DTW,900,1033,93,143,180,97,632,1333,130,0,0,null,37,0,0,0,93
2015,1,24,6,US,1742,LAX,CLT,915,910,-5,268,289,264,2125,1659,16,0,0,null,16,0,0,0,0
2015,1,24,6,US,1784,LAS,CLT,935,933,-2,250,270,245,1916,1703,18,0,0,null,18,0,0,0,0
2015,1,24,6,HA,51,JFK,HNL,935,1314,219,675,646,617,4983,1900,190,0,0,null,0,0,0,190,0
2015,1,24,6,AS,96,ANC,SEA,940,958,18,202,206,186,1448,1424,22,0,0,null,4,0,0,0,18
2015,1,24,6,UA,1220,DEN,PHL,1004,1024,20,208,231,187,1558,1615,43,0,0,null,43,0,0,0,0
2015,1,24,6,EV,5030,HPN,ATL,1015,1100,45,146,143,112,780,1323,42,0,0,null,0,0,42,0,0
2015,1,24,6,B6,1667,BOS,CHS,1026,1116,50,156,239,146,818,1515,133,0,0,null,83,0,50,0,0
2015,1,24,6,EV,5246,ATL,CHO,1026,1037,11,88,92,74,457,1209,15,0,0,null,4,0,5,6,0
2015,1,24,6,WN,3981,TPA,MDW,1030,1121,51,165,152,136,997,1253,38,0,0,null,0,0,5,33,0
2015,1,24,6,DL,1868,AUS,ATL,1042,1055,13,125,129,97,813,1404,17,0,0,null,4,0,13,0,0
2015,1,24,6,WN,4088,TPA,SDF,1105,1128,23,125,118,105,727,1326,16,0,0,null,0,0,0,16,0
2015,1,24,6,DL,173,SEA,JFK,1115,1126,11,305,309,286,2422,1935,15,0,0,null,4,0,11,0,0
2015,1,24,6,WN,3633,PBI,ISP,1120,1230,70,155,144,128,1052,1454,59,0,0,null,0,0,57,2,0
2015,1,24,6,UA,1126,DEN,ANC,1126,1155,29,349,350,335,2405,1545,30,0,0,null,1,0,29,0,0
2015,1,24,6,WN,3006,LAX,PHX,1130,1144,14,75,83,65,370,1407,22,0,0,null,8,0,14,0,0
2015,1,24,6,EV,5231,LGA,RDU,1130,1238,68,121,110,81,431,1428,57,0,0,null,0,0,0,57,0
2015,1,24,6,UA,1415,IAH,PHX,1137,1227,50,186,163,146,1009,1410,27,0,0,null,0,0,11,16,0
2015,1,24,6,US,833,CLT,STT,1145,1330,105,213,210,178,1520,1800,102,0,0,null,0,0,102,0,0
2015,1,24,6,UA,1261,MCO,IAH,1151,1219,28,163,151,133,854,1350,16,0,0,null,0,0,0,16,0
2015,1,24,6,AS,62,SIT,KTN,1200,1158,-2,48,72,61,183,1310,22,0,0,null,22,0,0,0,0
2015,1,24,6,US,1905,MCO,CLT,1205,1259,54,103,94,67,468,1433,45,0,0,null,0,0,3,42,0
2015,1,24,6,EV,4915,ATL,FSM,1205,1322,77,117,115,83,579,1417,75,0,0,null,0,0,75,0,0
2015,1,24,6,B6,362,PBI,LGA,1206,1328,82,163,190,124,1035,1638,109,0,0,null,27,0,15,67,0
2015,1,24,6,AA,936,SAN,ORD,1210,1204,-6,239,274,242,1723,1838,29,0,0,null,29,0,0,0,0
2015,1,24,6,DL,1901,BOS,ATL,1210,1235,25,185,195,147,946,1550,35,0,0,null,10,0,0,0,25
2015,1,24,6,AA,4,LAX,JFK,1230,1328,58,336,328,309,2475,2156,50,0,0,null,0,0,0,50,0
2015,1,24,6,WN,4695,SAN,MDW,1310,1315,5,230,248,233,1728,1923,23,0,0,null,23,0,0,0,0
